Time,EEG
469.98,130.93458398145285
469.99,41.17370723591127
470.0,7.346323860342171
470.01,27.7388187165454
470.02,89.16695411193325
470.03,142.70081664916867
470.04,166.4482987852515
470.05,186.88654565629733
470.06,185.4446123280928
470.07,93.93865938816893
470.08,-85.43614187612773
470.09,-285.2960796816753
470.1,-466.1728134131191
470.11,-591.3444000245559
470.12,-605.2210786065432
470.13,-524.4582588867461
470.14,-436.53200239612625
470.15,-372.03764437401526
470.16,-310.001206643329
470.17,-268.72693675320295
470.18,-268.36355239042814
470.19,-276.6620713951417
470.2,-270.5317914098742
470.21,-272.4643450403258
470.22,-286.6143732649487
470.23,-282.2165202977673
470.24,-248.58296062351332
470.25,-196.06563905279387
470.26,-118.29269718443179
470.27,-11.12688568023085
470.28,100.3057637805603
470.29,192.41050968891227
470.3,269.7938078960721
470.31,347.8530408906355
470.32,428.22463293370896
470.33,503.53915429943174
470.34,551.7330811869739
470.35,534.9751490491608
470.36,433.70892477892994
470.37,252.10780412357724
470.38,20.245846206773646
470.39,-189.62497556975575
470.4,-309.57610230357386
470.41,-329.91334751099595
470.42,-257.2043519245161
470.43,-86.74682965768994
470.44,147.25394999353435
470.45,384.2161025292169
470.46,605.6775540248557
470.47,792.4621690863919
470.48,875.6721415622118
470.49,827.6010001258672
470.5,697.1781036089233
470.51,519.9830692037573
470.52,314.6787889116494
470.53,133.53329773622997
470.54,22.72509333063183
470.55,-29.27172266495077
470.56,-36.05603503188001
470.57,21.481554148758587
470.58,123.07923455816623
470.59,208.97908020380166
470.6,256.63898322135924
470.61,279.8949156112978
470.62,272.1706852127873
470.63,212.7929048785703
470.64,117.29526727947064
470.65,-0.32612575369242525
470.66,-147.4972559022531
470.67,-288.01780743110004
470.68,-350.1158997921209
470.69,-309.3011936848163
470.7,-190.9831319215062
470.71,-11.704949647976543
470.72,210.79863096531002
470.73,430.7655749858027
470.74,614.0761116307891
470.75,745.5432089059777
470.76,797.0423873994067
470.77,743.7257143454142
470.78,599.6714808677709
470.79,409.9436590070655
470.8,220.1652097635564
470.81,62.56575950339434
470.82,-53.313845823938195
470.83,-146.4643685367574
470.84,-252.2817218736274
470.85,-387.474921990624
470.86,-554.509859833254
470.87,-749.661952496624
470.88,-933.4760174583811
470.89,-1044.6686565444202
470.9,-1057.0888608314108
470.91,-985.1837765727612
470.92,-836.8526787193548
470.93,-631.2512977650929
470.94,-405.87855026279954
470.95,-164.1425688253671
470.96,91.50813773528667
470.97,300.5945363748884
470.98,428.11109936876596
470.99,522.5895696731778
471.0,632.0646224168103
471.01,775.6035678269666
471.02,992.4940627390673
471.03,1294.8573033121584
471.04,1617.6962321166827
471.05,1891.9876286463702
471.06,2087.922718367455
471.07,2157.1225683165994
471.08,2034.2245259663068
471.09,1704.14454633134
471.1,1214.9441342862488
471.11,649.754608051774
471.12,75.25213694733964
471.13,-458.8765046303995
471.14,-922.2376588376477
471.15,-1330.1189988943204
471.16,-1705.5729111603414
471.17,-2025.6424081265234
471.18,-2272.2860455627833
471.19,-2499.6866971483787
471.2,-2762.542381629755
471.21,-3025.6160865465026
471.22,-3231.2669898844447
471.23,-3342.2954584431395
471.24,-3326.977966328925
471.25,-3198.7238100042123
471.26,-3028.50122462394
471.27,-2862.027542519577
471.28,-2673.6155217237497
471.29,-2436.4940190373063
471.3,-2159.7084879166914
471.31,-1859.203746726417
471.32,-1567.4713185325736
471.33,-1292.4805497027564
471.34,-986.6300521386969
471.35,-595.5161652538748
471.36,-138.78611322151488
471.37,300.37765228614995
471.38,648.6442251423576
471.39,863.6332076509386
471.4,947.1548390564172
471.41,959.488261028753
471.42,944.0929242821245
471.43,879.1657329906353
471.44,718.1519851593018
471.45,455.68159790799166
471.46,131.21325823843682
471.47,-188.2422442111145
471.48,-418.80137986061374
471.49,-506.911005157412
471.5,-467.1823744580447
471.51,-348.48218923402004
471.52,-183.754731610485
471.53,22.261961699764555
471.54,281.5598070300456
471.55,575.4028858763381
471.56,866.6332764533151
471.57,1119.0000141403389
471.58,1290.2729223461486
471.59,1359.4030304802384
471.6,1355.8183724142698
471.61,1334.1618234436937
471.62,1307.9243537902262
471.63,1259.8303171162906
471.64,1179.140880564784
471.65,1043.7531252763797
471.66,848.816448891761
471.67,622.5912089756705
471.68,373.3530363084328
471.69,98.7823242015654
471.7,-176.76540223609973
471.71,-428.34346314615266
471.72,-653.8194323796145
471.73,-854.0642664165703
471.74,-1037.266676458159
471.75,-1229.0398689811743
471.76,-1419.14847624226
471.77,-1551.1428298488788
471.78,-1618.7814518698497
471.79,-1660.2629886174202
471.8,-1696.1700594393883
471.81,-1755.1279688091313
471.82,-1863.3763878005395
471.83,-1980.5436305380335
471.84,-2030.7178839672877
471.85,-1999.8916950342218
471.86,-1920.8934018969187
471.87,-1779.8849189266812
471.88,-1541.0606569553775
471.89,-1202.3353621635977
471.9,-768.4809685599084
471.91,-250.44649936066952
471.92,295.0673603968427
471.93,786.22065688285
471.94,1194.0470058624537
471.95,1531.3167213090583
471.96,1776.0897988331517
471.97,1893.3914021174785
471.98,1899.6534782220308
471.99,1845.4504143748886
472.0,1751.421411260928
472.01,1634.4985130302432
472.02,1541.7518871637062
472.03,1493.474001711518
472.04,1483.8062266836928
472.05,1516.499300951182
472.06,1596.4898473703577
472.07,1687.9479456612573
472.08,1738.237643864743
472.09,1738.217004155493
472.1,1705.8041676573118
472.11,1649.6272775345903
472.12,1585.9196548228579
472.13,1530.51445372947
472.14,1492.7461274132302
472.15,1478.0267936740402
472.16,1507.622462557593
472.17,1590.8861900717768
472.18,1695.5190533612183
472.19,1769.3623629888646
472.2,1775.5615670204547
472.21,1697.668590935891
472.22,1548.2006347487106
472.23,1351.2623678735943
472.24,1111.6584522738985
472.25,838.9391733903076
472.26,576.7795530597908
472.27,361.6061436957465
472.28,188.56554567291246
472.29,40.02987111348719
472.3,-71.37189062793242
472.31,-131.2429326279482
472.32,-127.24202717183148
472.33,-41.52972609959349
472.34,104.90559260539555
472.35,247.6561272379535
472.36,344.24850700214506
472.37,392.8777839208479
472.38,405.8000601953037
472.39,401.0133201243709
472.4,394.5511770966757
472.41,374.41810260971977
472.42,328.12001237090493
472.43,285.30118494875114
472.44,285.7221223972689
472.45,334.88594183558774
472.46,434.0633819414858
472.47,579.6039338176298
472.48,747.5674246212607
472.49,931.6001645332291
472.5,1157.8821608924784
472.51,1408.3352800004423
472.52,1616.2052020417777
472.53,1769.3335116372095
472.54,1879.5690699067534
472.55,1898.321623315129
472.56,1787.8126405524397
472.57,1573.217427146256
472.58,1262.6171621740418
472.59,840.510025624231
472.6,382.8972917140493
472.61,-3.8907492610186036
472.62,-317.7725880405526
472.63,-585.5987432350613
472.64,-815.8415398826216
472.65,-1037.1205937190075
472.66,-1276.163128015681
472.67,-1497.762602464523
472.68,-1652.3654522394443
472.69,-1777.3663381164727
472.7,-1925.056687337908
472.71,-2089.0156081889522
472.72,-2247.685742634604
472.73,-2367.395048008321
472.74,-2431.559396846266
472.75,-2457.6732806498726
472.76,-2485.9383754363826
472.77,-2546.8910762916303
472.78,-2632.4212400231745
472.79,-2715.509167520614
472.8,-2780.544972015673
472.81,-2830.270330635882
472.82,-2895.0726386229494
472.83,-2968.082590591228
472.84,-3026.98465002993
472.85,-3074.5977062201446
472.86,-3098.1543280062433
472.87,-3066.8510469954986
472.88,-2974.8150893733023
472.89,-2827.4065353418255
472.9,-2594.181342794135
472.91,-2236.9788771409544
472.92,-1787.9984163341749
472.93,-1285.8416057934894
472.94,-764.8960209605153
472.95,-320.13210012245344
472.96,-53.3794722183776
472.97,24.82323893858975
472.98,-23.76287964121526
472.99,-132.6243394966106
473.0,-242.59551317861303
473.01,-318.32375687305483
473.02,-363.8617531849854
473.03,-344.9675097554167
473.04,-180.55071548296866
473.05,170.84413545954442
473.06,669.479676664092
473.07,1215.4505588064478
473.08,1684.5254763666464
473.09,1969.3847272496869
473.1,2054.5583113144344
473.11,1996.679239124115
473.12,1828.3024042046472
473.13,1568.300977441275
473.14,1262.2766516184672
473.15,959.428902361063
473.16,697.1977067913161
473.17,523.8852286935365
473.18,486.72281668990206
473.19,551.9105798702262
473.2,643.2614977566252
473.21,741.8989526368628
473.22,847.3809780309462
473.23,917.8981901059532
473.24,932.980486640471
473.25,912.9924081331143
473.26,852.5195778145854
473.27,740.5184606627685
473.28,643.0030576374187
473.29,626.6763581648843
473.3,657.3269139303535
473.31,671.7269051741587
473.32,649.8323696252252
473.33,573.1566632247896
473.34,447.6700811336207
473.35,341.13303801473546
473.36,303.44473965666856
473.37,298.67993483442274
473.38,277.3497496249926
473.39,249.8175311922067
473.4,239.16480182996443
473.41,240.1196501167845
473.42,260.08846728636826
473.43,308.2283868631255
473.44,368.5661357936926
473.45,428.9101057820549
473.46,513.070620817971
473.47,654.497662159654
473.48,856.3841657063315
473.49,1086.7107695476589
473.5,1319.4946332501559
473.51,1543.2344383003876
473.52,1758.6513922905776
473.53,1960.3938527731016
473.54,2111.890467922301
473.55,2153.777678313441
473.56,2019.3239049856402
473.57,1693.8441551105655
473.58,1254.8106114576772
473.59,815.9941620033302
473.6,466.88341709082437
473.61,233.86352396964082
473.62,94.22258272748476
473.63,17.142554354761245
473.64,18.302946915177827
473.65,152.36837748753496
473.66,441.20996074175525
473.67,829.0598442571837
473.68,1206.3017935442097
473.69,1472.7740226951933
473.7,1598.9380774840474
473.71,1607.4728026378066
473.72,1519.2396856493742
473.73,1342.374157352847
473.74,1103.8079303160248
473.75,834.4190452641399
473.76,549.9503229335858
473.77,279.6368185770164
473.78,55.22439315093233
473.79,-109.64319302776374
473.8,-199.46482094916055
473.81,-195.76427186485785
473.82,-107.96755708605659
473.83,0.6713203918757003
473.84,74.26439886855614
473.85,102.14264933170905
473.86,79.34926665995634
473.87,19.689732320836463
473.88,-31.337391919000392
473.89,-48.95499496088191
473.9,-59.4038984283775
473.91,-88.33480926350505
473.92,-124.30341558625355
473.93,-186.06785665463357
473.94,-312.27470938605217
473.95,-480.2479789574595
473.96,-652.8597392378927
473.97,-815.7810232835778
473.98,-954.6529437394333
473.99,-1054.6205832151468
474.0,-1114.3936683519833
474.01,-1134.278731987765
474.02,-1099.2046622599319
474.03,-1011.3193888433636
474.04,-900.1929381040098
474.05,-795.9169965365979
474.06,-736.783047616272
474.07,-738.4641144624961
474.08,-792.9594617446578
474.09,-903.3485000189826
474.1,-1063.147031729431
474.11,-1240.1608801494851
474.12,-1421.54003820596
474.13,-1601.494816949133
474.14,-1741.6504510616803
474.15,-1801.940173137327
474.16,-1807.7015093392986
474.17,-1808.468786455741
474.18,-1813.202680396118
474.19,-1820.2662476389287
474.2,-1840.8264512833875
474.21,-1852.8693686070867
474.22,-1825.2996162175766
474.23,-1754.5748714387648
474.24,-1652.158205518267
474.25,-1515.8120140203944
474.26,-1350.0885511282904
474.27,-1202.2361392260386
474.28,-1130.3661546220121
474.29,-1156.5964406324117
474.3,-1287.7731527235478
474.31,-1501.047289101421
474.32,-1749.3812615904485
474.33,-1984.2050873906842
474.34,-2193.8435748865254
474.35,-2385.3769268203955
474.36,-2544.103184865769
474.37,-2641.8364618377377
474.38,-2669.4055674300243
474.39,-2637.5114716913245
474.4,-2565.4595857312997
474.41,-2464.9083288706397
474.42,-2346.228894796452
474.43,-2210.2589152418827
474.44,-2040.9241956342216
474.45,-1828.8426192656805
474.46,-1605.0896916445067
474.47,-1401.932324394136
474.48,-1220.7777864338448
474.49,-1054.2988800980513
474.5,-911.9040524160441
474.51,-789.5432150176525
474.52,-674.6990721815068
474.53,-587.352761432019
474.54,-533.31470270747
474.55,-459.7813539722083
474.56,-341.06369499225065
474.57,-216.11770603885486
474.58,-105.98659772117485
474.59,24.76235106560398
474.6,203.79690861235352
474.61,444.6656286783026
474.62,769.8816517265146
474.63,1129.598935291727
474.64,1392.3901632340858
474.65,1485.412163145128
474.66,1442.2005052539787
474.67,1307.702788539005
474.68,1119.5504769902025
474.69,945.5220807866428
474.7,834.4163951325797
474.71,781.3375054392944
474.72,808.8523082358221
474.73,984.7121865945188
474.74,1330.2672180236482
474.75,1776.1980663583997
474.76,2241.22117848773
474.77,2659.717038101966
474.78,2966.5287014931246
474.79,3116.3558401554114
474.8,3118.9286830795627
474.81,3010.101697769633
474.82,2814.2397677907843
474.83,2566.1328135444896
474.84,2339.609694910153
474.85,2185.3477749593308
474.86,2083.4627055480523
474.87,1990.1228745222688
474.88,1880.7459866391027
474.89,1731.2997610806754
474.9,1539.1566341597913
474.91,1336.7705181830577
474.92,1145.9588048745431
474.93,938.1003308279224
474.94,692.4854050868622
474.95,431.0264822264344
474.96,188.09943119988185
474.97,7.9158203717679285
474.98,-66.27167001063802
474.99,-54.75822622653806
475.0,-1.60057951743163
475.01,90.7198275988493
475.02,228.6149249887649
475.03,391.6025690452988
475.04,567.6993930185014
475.05,741.5748936593317
475.06,858.2079219474668
475.07,872.0158418611751
475.08,796.7238874619726
475.09,653.5432858584485
475.1,453.9295469227141
475.11,245.11008255488974
475.12,77.62314151520053
475.13,-38.62369138471581
475.14,-85.65037410495951
475.15,-29.443502419602396
475.16,135.3708982380723
475.17,374.6307440192567
475.18,655.024045962027
475.19,954.936165242538
475.2,1240.9066162069355
475.21,1489.0228202194526
475.22,1693.8987934807294
475.23,1818.4951447232122
475.24,1817.8951371807466
475.25,1691.632191408285
475.26,1484.5645811128893
475.27,1240.0310361208033
475.28,993.0483879045274
475.29,789.9033574448034
475.3,645.9956433279093
475.31,553.4700264513251
475.32,544.5042319029311
475.33,650.5422568539333
475.34,861.1421574456964
475.35,1147.6550400533717
475.36,1479.2395111270012
475.37,1783.423357830045
475.38,1983.6021456635767
475.39,2063.1530752322897
475.4,2035.2390618385318
475.41,1895.0529199794912
475.42,1645.7584242101761
475.43,1315.9139181354012
475.44,942.3671564200517
475.45,583.0267235509854
475.46,322.67764673920897
475.47,230.73181400335795
475.48,324.74117870754515
475.49,545.587576099027
475.5,814.5256473969539
475.51,1075.8295700399376
475.52,1285.8452603722756
475.53,1406.7266726361463
475.54,1422.2273588618457
475.55,1341.7758291363562
475.56,1171.0019362070382
475.57,926.6178082751621
475.58,663.7969842845462
475.59,414.0710511879017
475.6,173.78977073199832
475.61,-34.837220169582665
475.62,-169.8319608993221
475.63,-233.88463119020798
475.64,-260.5037072052349
475.65,-242.0936966491713
475.66,-144.5074990907331
475.67,37.101834651523234
475.68,303.74072554936396
475.69,625.9578063589544
475.7,905.9719757519632
475.71,1053.1104149205116
475.72,1050.9526544109913
475.73,916.3409504136907
475.74,645.5064577780719
475.75,264.7113607818058
475.76,-177.35359336679582
475.77,-661.2341348262789
475.78,-1150.4605610653034
475.79,-1568.0379891567168
475.8,-1876.9575220573765
475.81,-2100.109017950983
475.82,-2272.315187591687
475.83,-2422.1897767163096
475.84,-2586.2533591472284
475.85,-2776.12839458299
475.86,-2988.253862885354
475.87,-3225.0514332715
475.88,-3481.97755363043
475.89,-3732.6349069315356
475.9,-3958.319021771075
475.91,-4149.178986652888
475.92,-4306.235259702123
475.93,-4439.980410174777
475.94,-4564.1017122044
475.95,-4662.435183888718
475.96,-4711.512820327591
475.97,-4699.837980947915
475.98,-4627.064034208064
475.99,-4491.351682861715
476.0,-4296.579858015941
476.01,-4036.021217470178
476.02,-3692.8784553773576
476.03,-3259.1201537917414
476.04,-2760.764572240596
476.05,-2241.691621006482
476.06,-1730.1559238195211
476.07,-1224.6340675144631
476.08,-722.9449860351418
476.09,-235.08519426206803
476.1,200.38621170902164
476.11,532.047716469686
476.12,723.5278766682233
476.13,788.6181980414617
476.14,783.0983082158426
476.15,757.205494565273
476.16,723.0645995290415
476.17,663.5002783117338
476.18,555.9989464177567
476.19,421.9061390178428
476.2,306.09149172067583
476.21,219.68869708238083
476.22,138.03624420500827
476.23,30.259972892018105
476.24,-128.96955705649208
476.25,-334.4943098351846
476.26,-528.741512378958
476.27,-654.1510700546165
476.28,-698.8524642628255
476.29,-672.0044247326479
476.3,-592.1800928306433
476.31,-503.6041509073159
476.32,-443.0957605709385
476.33,-405.740729324715
476.34,-390.1596775243591
476.35,-404.0281539823163
476.36,-429.81416108486906
476.37,-456.242660450156
476.38,-485.90707972383404
476.39,-508.25120271504886
476.4,-488.4462138338477
476.41,-374.9284377400178
476.42,-149.87723765942243
476.43,140.26973966202596
476.44,419.9246940002471
476.45,633.7537695973382
476.46,767.1438286949534
476.47,822.4740854576372
476.48,807.1927089382827
476.49,726.5835738416366
476.5,586.1585881759939
476.51,449.5171162303578
476.52,415.12330135567925
476.53,520.1107590206177
476.54,750.0180227939117
476.55,1055.5398959242261
476.56,1365.1140161467845
476.57,1633.3181255833583
476.58,1877.9106453882318
476.59,2120.3258932134377
476.6,2319.987672733529
476.61,2425.1759512892536
476.62,2441.5939750403822
476.63,2406.3140392748064
476.64,2391.1702433237683
476.65,2474.0063708774064
476.66,2664.554159374292
476.67,2890.903692350385
476.68,3087.6961830595233
476.69,3245.1845617587123
476.7,3383.156049172534
476.71,3505.472052170477
476.72,3619.286455761488
476.73,3715.405037695806
476.74,3768.3195534358024
476.75,3762.9587264882457
476.76,3712.736121598411
476.77,3650.195786874972
476.78,3602.721833145344
476.79,3563.407513087789
476.8,3531.8157532871496
476.81,3520.6213321050127
476.82,3523.034856379349
476.83,3488.473639086599
476.84,3393.452688257315
476.85,3257.213392175214
476.86,3064.6878670475035
476.87,2775.809922513682
476.88,2386.2694347520865
476.89,1890.2039418857032
476.9,1272.1954389204989
476.91,581.0859617847761
476.92,-81.77717960746385
476.93,-672.5564501671194
476.94,-1206.2342556703977
476.95,-1676.5969664085374
476.96,-2055.424743541519
476.97,-2329.106802989353
476.98,-2466.3755609625823
476.99,-2443.9109769203374
477.0,-2312.96359475861
477.01,-2162.5685104666563
477.02,-2055.306920384847
477.03,-2009.7326781867976
477.04,-2030.4807634397714
477.05,-2098.5702360841383
477.06,-2165.2702487499714
477.07,-2219.9213291460815
477.08,-2307.98719976622
477.09,-2458.789117033817
477.1,-2657.424793519126
477.11,-2847.395283787721
477.12,-2969.4998970380097
477.13,-2973.666857788178
477.14,-2863.6274648136796
477.15,-2709.9065548235103
477.16,-2580.3307234408203
477.17,-2479.334808641721
477.18,-2379.67298380989
477.19,-2267.463696995355
477.2,-2172.484213491401
477.21,-2150.369149409114
477.22,-2265.8522563598212
477.23,-2538.420931691575
477.24,-2911.7147738956473
477.25,-3277.3640987041113
477.26,-3566.5392410676886
477.27,-3759.343925042656
477.28,-3864.171690005932
477.29,-3900.475857462777
477.3,-3888.366318248498
477.31,-3836.1412080590776
477.32,-3736.0415671038854
477.33,-3582.48786373537
477.34,-3384.1110039636706
477.35,-3144.8628319833583
477.36,-2880.531237086923
477.37,-2586.097679651134
477.38,-2252.874114356563
477.39,-1899.1700120850803
477.4,-1558.0118168997678
477.41,-1263.598956576795
477.42,-1052.8474347589727
477.43,-938.7261773877977
477.44,-885.0161717922089
477.45,-848.686440711251
477.46,-823.6005496249131
477.47,-772.8631862283243
477.48,-650.4133024683185
477.49,-471.65882010480846
477.5,-283.55329469964414
477.51,-111.83108424283395
477.52,-15.331904665466482
477.53,-78.8763970443087
477.54,-298.55414132643796
477.55,-574.4093106369718
477.56,-836.606569472825
477.57,-1066.6849409045096
477.58,-1244.90869315043
477.59,-1366.4700798435106
477.6,-1451.1781181558383
477.61,-1494.1905973140265
477.62,-1478.0957248770703
477.63,-1425.2656976975109
477.64,-1394.3114317224838
477.65,-1395.3896274035108
477.66,-1353.7139277303559
477.67,-1197.5408672588023
477.68,-922.982346260618
477.69,-569.0465115042482
477.7,-168.12750885390307
477.71,249.5108064409571
477.72,647.4152122587029
477.73,1006.8065356256271
477.74,1301.6295345676829
477.75,1486.5253129199925
477.76,1563.6942287044346
477.77,1599.1272391243685
477.78,1675.5883068912915
477.79,1834.3378080522693
477.8,2055.9220359022916
477.81,2288.593685982511
477.82,2500.2516416834037
477.83,2692.8694962134596
477.84,2881.372528159333
477.85,3074.9298384778226
477.86,3282.5094180385317
477.87,3481.0428938534715
477.88,3654.1791952718613
477.89,3811.65174206259
477.9,3947.0698433057596
477.91,4035.1858838142552
477.92,4087.586606166533
477.93,4117.120112905258
477.94,4115.476920381646
477.95,4085.2559537682982
477.96,4055.5433129073476
477.97,4038.998127534459
477.98,4074.8683586582906
477.99,4222.557638127464
478.0,4498.336078358814
478.01,4858.6722822200945
478.02,5253.130536937258
478.03,5602.057574416145
478.04,5838.383486043318
478.05,5954.475983822925
478.06,5974.631853895289
478.07,5900.261534375766
478.08,5741.335175530991
478.09,5503.359924545878
478.1,5180.889198822676
478.11,4799.388389858468
478.12,4419.208261063362
478.13,4058.5883615914227
478.14,3699.8699811466427
478.15,3326.0322008664953
478.16,2932.3586723362637
478.17,2518.746894302593
478.18,2133.5156894111396
478.19,1845.0187913284644
478.2,1676.4059991175563
478.21,1582.7658367976474
478.22,1508.7841520329414
478.23,1429.3088514431838
478.24,1355.0671046122793
478.25,1289.8263859723493
478.26,1230.5236776526224
478.27,1165.7253044891224
478.28,1067.8614129602472
478.29,926.090230969753
478.3,795.3815783433351
478.31,753.2807475171265
478.32,823.9719437384317
478.33,965.0605751621841
478.34,1126.8266827107234
478.35,1267.1480562396373
478.36,1374.3460368273677
478.37,1479.627152139957
478.38,1616.7883488423342
478.39,1779.116720425569
478.4,1925.5487605668259
478.41,2004.3130183149026
478.42,1989.7278560810653
478.43,1899.2302663978307
478.44,1748.5956653806822
478.45,1525.6725190056536
478.46,1233.596613413681
478.47,895.1536053141663
478.48,514.3417099558424
478.49,100.69770565717474
478.5,-304.57134257068867
478.51,-680.9435718239567
478.52,-1054.5891971351186
478.53,-1426.2133731975796
478.54,-1774.9281587541411
478.55,-2121.3166931582505
478.56,-2503.887420307884
478.57,-2911.4934188549323
478.58,-3312.216997602658
478.59,-3692.50942591312
478.6,-4033.5652774143596
478.61,-4300.476618498537
478.62,-4491.773111128396
478.63,-4633.101583219424
478.64,-4730.071046153278
478.65,-4747.648008631122
478.66,-4667.111733772571
478.67,-4502.241105493234
478.68,-4279.130323425038
478.69,-4019.2907426605584
478.7,-3765.1536547570036
478.71,-3549.855445603574
478.72,-3370.969409078436
478.73,-3234.119629171145
478.74,-3195.1528044886936
478.75,-3281.361453206527
478.76,-3471.229349681968
478.77,-3729.0659497781107
478.78,-4017.123857688808
478.79,-4245.574325694297
478.8,-4335.81686064967
478.81,-4280.987631742795
478.82,-4103.861617594412
478.83,-3818.0384732903444
478.84,-3457.265679481599
478.85,-3066.126739093878
478.86,-2702.403331430303
478.87,-2422.4898606533957
478.88,-2272.1035020603167
478.89,-2256.0392232489976
478.9,-2342.2207700460576
478.91,-2468.805634718493
478.92,-2586.4422736898696
478.93,-2698.83043469324
478.94,-2837.8726149224212
478.95,-2994.7372370265493
478.96,-3171.3365845111343
478.97,-3383.823102961982
478.98,-3620.9519964291962
478.99,-3837.868518339114
479.0,-4002.616417509354
479.01,-4093.9372723596175
479.02,-4099.217248247034
479.03,-4027.457660925007
479.04,-3926.0868285034994
479.05,-3833.727687322736
479.06,-3747.1406215962065
479.07,-3646.839517064218
479.08,-3565.520512389266
479.09,-3563.1344156110945
479.1,-3662.579682585947
479.11,-3821.6470810076594
479.12,-3990.054281760396
479.13,-4107.182044212991
479.14,-4132.04326937188
479.15,-4082.5002216899884
479.16,-3989.5367276053976
479.17,-3842.2840516024394
479.18,-3624.5359364968053
479.19,-3346.0656484654514
479.2,-3034.0091732024266
479.21,-2705.139156908528
479.22,-2376.965123340998
479.23,-2037.9888953579402
479.24,-1662.7350131313815
479.25,-1255.4294778003718
479.26,-832.4530434499935
479.27,-403.5036622337738
479.28,-0.8513846534822477
479.29,325.36615140780117
479.3,540.371081911921
479.31,632.0411326452498
479.32,585.5174590195778
479.33,434.50984948166604
479.34,262.39689190717326
479.35,122.70896431781381
479.36,33.02008683134088
479.37,28.823853717956105
479.38,147.92941889028265
479.39,364.85555537135457
479.4,618.9658837096478
479.41,858.183409316271
479.42,1008.687504530428
479.43,1019.1190802249329
479.44,921.8348977286871
479.45,785.7606563448439
479.46,662.4144562231656
479.47,584.3128102428598
479.48,609.6826716992181
479.49,779.3017679752176
479.5,1086.6189218559439
479.51,1500.4874617027442
479.52,1978.7725886799237
479.53,2484.2521672735143
479.54,2978.95174989542
479.55,3412.40724471807
479.56,3755.111161943654
479.57,3974.360660746357
479.58,4034.4480999096154
479.59,3937.1557673919224
479.6,3753.436851281706
479.61,3550.597727710054
479.62,3339.7609614612616
479.63,3134.9856264420846
479.64,2979.49483467216
479.65,2889.073171042797
479.66,2895.7840658469377
479.67,3061.691493370439
479.68,3399.1763339422546
479.69,3827.2865847518615
479.7,4279.226153998412
479.71,4712.264975880856
479.72,5062.85678104313
479.73,5266.399519885451
479.74,5306.945168517941
479.75,5188.0674037568815
479.76,4926.532041840559
479.77,4560.612069343149
479.78,4153.615804427122
479.79,3779.4016948656804
479.8,3528.7711705088277
479.81,3449.117306290724
479.82,3518.111237930949
479.83,3669.5795124286456
479.84,3827.2670273721446
479.85,3911.9598438618486
479.86,3893.777168620507
479.87,3781.3733011443237
479.88,3599.1511378167543
479.89,3375.575916662522
479.9,3162.123016150519
479.91,3006.800028036104
479.92,2939.815240768121
479.93,2971.912885981198
479.94,3091.507052437017
479.95,3250.5591107290443
479.96,3399.8524428510996
479.97,3496.832660394816
479.98,3531.041629188315
479.99,3508.1741459104637
480.0,3425.813253912682
480.01,3272.520909358407
480.02,3051.4117760170056
480.03,2772.019634699409
480.04,2434.991535823493
480.05,2054.6774470924993
480.06,1668.4325949603476
480.07,1290.2877086286662
480.08,913.8542897905417
480.09,549.4830143227093
480.1,249.3260074826435
480.11,59.485197233626764
480.12,1.9893080185193666
480.13,63.7519202227814
480.14,197.25430844778603
480.15,364.979477379173
480.16,571.1739552109223
480.17,827.5846076192668
480.18,1110.4829563673445
480.19,1352.401676032906
480.2,1482.1870122916355
480.21,1462.5172442126345
480.22,1324.061572687116
480.23,1124.873375797095
480.24,895.9497750261196
480.25,661.3982741978793
480.26,452.68514933406163
480.27,290.56645966944615
480.28,185.9587018627978
480.29,159.0326307279571
480.3,191.0146580273615
480.31,203.2575299301353
480.32,140.32770343015855
480.33,-5.506578076338204
480.34,-240.8096212723895
480.35,-566.5666103490078
480.36,-936.7809399286704
480.37,-1286.7038083529046
480.38,-1584.243630024265
480.39,-1799.2763839151323
480.4,-1914.249593065638
480.41,-1960.0303197473825
480.42,-1981.6777168168594
480.43,-1987.278066254365
480.44,-1958.5123079759524
480.45,-1891.0443127825838
480.46,-1805.797804638001
480.47,-1728.6485190295418
480.48,-1676.8313273386466
480.49,-1643.9509232189844
480.5,-1613.099809122196
480.51,-1568.4367315214254
480.52,-1524.795359334639
480.53,-1530.6828512847467
480.54,-1637.0225269266793
480.55,-1843.4749555871135
480.56,-2099.728496963896
480.57,-2347.12351987961
480.58,-2545.4748875131518
480.59,-2672.3831022522913
480.6,-2738.576149834408
480.61,-2754.835611229871
480.62,-2729.991430549227
480.63,-2670.9967108807286
480.64,-2597.4659258267193
480.65,-2546.2693229831307
480.66,-2571.0044828341615
480.67,-2717.4919837601187
480.68,-3003.748540098268
480.69,-3413.775321101187
480.7,-3907.8770932573375
480.71,-4394.186122540505
480.72,-4784.126875829246
480.73,-5041.914754678953
480.74,-5176.013573971978
480.75,-5185.7179940962915
480.76,-5081.3816667385545
480.77,-4901.839117885028
480.78,-4678.4732591607435
480.79,-4412.240640218007
480.8,-4142.538547684762
480.81,-3941.617977695418
480.82,-3843.020668821693
480.83,-3820.4703050427834
480.84,-3854.651285402708
480.85,-3911.486410853025
480.86,-3926.8596643314163
480.87,-3864.704962509198
480.88,-3743.5786416067735
480.89,-3564.861917563034
480.9,-3319.872277458857
480.91,-3023.4872603261783
